Country/Region,Territory,Population,Lat,Long,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,Alpha-3 code,Jan_Temp,Feb_temp,Mar_temp,Apr_Temp,May_temp,Jun_Temp,July_Temp,Aug_Temp,Sept_temp,Oct_temp,Nov_Temp,Dec_temp,Annual_temp,Mers-confirmed,death_nb_sars,%+65,15-64pop,density,sex,IncomeGroup,tourism,World Rank,2019 Score,Government Integrity,Gov't Spending,Fiscal Health,Investment Freedom ,Tariff Rate (%),Income Tax Rate (%),Corporate Tax Rate (%),Gov't Expenditure % of GDP ,"GDP (Billions, PPP)",GDP Growth Rate (%),5 Year GDP Growth Rate (%),GDP per Capita (PPP),Unemployment (%),Inflation (%),Public Debt (% of GDP),o-im,continent,pop_obsesity,Male_obesity,Female_obesity,nb_beds,Tests,Positive,Tests/ million,Positive/ thousands,lockdown_date,Type_lockdown,nb_trial,deaths_ebola,cases_ebola,1/22/20cases,1/23/20cases,1/24/20cases,1/25/20cases,1/26/20cases,1/27/20cases,1/28/20cases,1/29/20cases,1/30/20cases,1/31/20cases,2/1/20cases,2/2/20cases,2/3/20cases,2/4/20cases,2/5/20cases,2/6/20cases,2/7/20cases,2/8/20cases,2/9/20cases,2/10/20cases,2/11/20cases,2/12/20cases,2/13/20cases,2/14/20cases,2/15/20cases,2/16/20cases,2/17/20cases,2/18/20cases,2/19/20cases,2/20/20cases,2/21/20cases,2/22/20cases,2/23/20cases,2/24/20cases,2/25/20cases,2/26/20cases,2/27/20cases,2/28/20cases,2/29/20cases,3/1/20cases,3/2/20cases,3/3/20cases,3/4/20cases,3/5/20cases,3/6/20cases,3/7/20cases,3/8/20cases,3/9/20cases,3/10/20cases,3/11/20cases,3/12/20cases,3/13/20cases,3/14/20cases,3/15/20cases,3/16/20cases,3/17/20cases,3/18/20cases,3/19/20cases,3/20/20cases,3/21/20cases,3/22/20cases,3/23/20cases,3/24/20cases,3/25/20cases,3/26/20cases,3/27/20cases,3/28/20cases,3/29/20cases,3/30/20cases,3/31/20cases,4/1/20cases,4/2/20cases,4/3/20cases,4/4/20cases,4/5/20cases,4/6/20cases,4/7/20cases,4/8/20cases
Netherlands,Curacao,161014.0,12.1696,-68.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CUW,7.598516949152541,7.598516949152541,7.598516949152541,7.598516949152541,7.598516949152541,7.598516949152541,7.598516949152541,7.598516949152541,7.598516949152541,7.598516949152541,7.598516949152541,7.598516949152541,7.598516949152541,0.0,0.0,16.68489481,64.43115906,7.598516949152541,54.09546982,High income,390000.0,13.0,76.8,89.1,42.9,93.3,90.0,2.0,52.0,25.0,43.6,$916.1 ,3.1,1.8,"$53,635",4.8,1.3,56.7,7.598516949152541,Europe,23.1,22.7,23.4,0.0,0.0,7.598516949152541,0.0,7.598516949152541,Unknown,Unknown,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,3,3,3,3,4,6,6,6,8,8,8,11,11,11,11,11,11,11,13,13,14
Netherlands,Netherlands (the),41109.0,18.0425,-63.0548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,4,6,6,6,SXM,7.598516949152541,7.598516949152541,7.598516949152541,7.598516949152541,7.598516949152541,7.598516949152541,7.598516949152541,7.598516949152541,7.598516949152541,7.598516949152541,7.598516949152541,7.598516949152541,7.598516949152541,0.0,0.0,7.598516949152541,7.598516949152541,7.598516949152541,7.598516949152541,High income,424000.0,13.0,76.8,89.1,42.9,93.3,90.0,2.0,52.0,25.0,43.6,$916.1 ,3.1,1.8,"$53,635",4.8,1.3,56.7,7.598516949152541,Island,23.1,22.7,23.4,0.0,0.0,7.598516949152541,0.0,7.598516949152541,Unknown,Unknown,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,3,3,3,6,6,6,16,18,23,23,25,37,40,40
Netherlands,Netherlands (the),17280000.0,52.1326,5.2913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,4,5,5,10,12,20,24,43,58,76,106,136,179,213,276,356,434,546,639,771,864,1039,1173,1339,1487,1651,1766,1867,2101,2248,NLD,1.99,2.37,4.95,7.56,11.98,14.72,16.55,16.64,13.9,10.35,5.92,3.49,9.2,0.0,0.0,19.19619263,64.69564866,511.4579104,50.22094356,High income,11300000.0,13.0,76.8,89.1,42.9,93.3,90.0,2.0,52.0,25.0,43.6,$916.1 ,3.1,1.8,"$53,635",4.8,1.3,56.7,7.598516949152541,Island,23.1,22.7,23.4,0.0,0.0,7.598516949152541,0.0,7.598516949152541,Unknown,Unknown,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,10,18,24,38,82,128,188,265,321,382,503,503,804,959,1135,1413,1705,2051,2460,2994,3631,4204,4749,5560,6412,7431,8603,9762,10866,11750,12595,13614,14697,15723,16627,17851,18803,19580,20549
New Zealand,New Zealand,4547900.0,-40.9006,174.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,NZL,14.94,15.05,13.6,10.72,7.58,5.26,4.57,5.72,7.61,9.67,11.53,13.46,9.98,0.0,0.0,15.65242453,64.69414402,18.55417569,50.8377694,High income,2511000.0,3.0,84.4,96.7,50.4,98.6,80.0,1.3,33.0,28.0,40.7,$188.6 ,3.0,3.3,"$38,934",4.9,1.9,26.4,7.598516949152541,Island,32.0,31.0,32.9,2.3,51165.0,992.0,10290.0,1.9,25/03/2020,Full,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,3,4,5,5,5,5,5,5,5,6,8,8,12,20,28,39,52,102,102,155,205,283,368,451,514,589,647,708,797,868,950,1039,1106,1160,1210
Nicaragua,Nicaragua,6134270.0,12.8654,-85.2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,NIC,23.3,23.97,24.95,25.72,25.81,25.07,24.93,24.77,24.72,24.54,23.79,23.51,24.59,0.0,0.0,5.247497448,64.55082135,53.72704836,50.71270568,Lower middle income,1060000.0,107.0,57.7,20.3,79.1,93.9,60.0,2.0,30.0,30.0,26.4,$36.4 ,4.9,4.8,"$5,849",4.4,3.9,33.6,98.0,North America,21.8,16.5,26.8,1.1,0.0,7.598516949152541,0.0,7.598516949152541,Unknown,Unknown,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,4,4,4,5,5,5,5,5,6,6,6,6
Niger,Niger (the),21480000.0,17.6078,8.0817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,3,5,5,5,8,10,10,11,11,NER,19.05,21.91,26.01,30.29,32.73,32.79,31.24,30.32,30.35,28.47,23.66,20.04,27.24,0.0,0.0,2.595007883,47.42066751,17.71765059,49.7710026,Low income,82000.0,151.0,51.6,34.1,75.6,22.2,55.0,9.6,35.0,30.0,28.5,$21.8 ,5.2,5.4,"$1,164",0.4,2.4,46.5,7.598516949152541,Africa,4.7,2.3,7.2,0.0,0.0,7.598516949152541,0.0,7.598516949152541,Unknown,Unknown,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,7,10,10,10,18,27,27,74,98,120,144,184,253,278,342
Nigeria,Nigeria,178517000.0,9.082,8.6753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,4,4,5,5,6,6,NGA,24.6,27.01,29.13,29.89,28.94,27.31,25.85,25.38,25.93,26.78,25.92,24.67,26.78,0.0,0.0,2.747377005,53.38598302,215.06498900000003,49.33611355,Lower middle income,3765000.0,111.0,57.3,20.5,96.5,68.2,45.0,11.3,24.0,30.0,10.8,"$1,118.8 ",0.8,2.7,"$5,929",7,16.5,23.4,53.0,Africa,7.8,4.1,11.5,0.0,0.0,7.598516949152541,0.0,7.598516949152541,25/03/2020,Full,0.0,7.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,8,8,12,22,30,40,44,51,65,70,89,111,131,135,174,184,210,214,232,238,254,276
North Macedonia,North Macedonia,2077000.0,41.6086,21.7453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,4,6,7,9,11,11,12,17,18,23,26,29,MKD,-0.98,1.05,4.77,9.23,13.99,17.42,19.85,19.73,16.31,10.78,5.37,0.73,9.85,0.0,0.0,13.67018138,69.81281899,82.59151467,49.96646594,Upper middle income,327000.0,7.598516949152541,7.598516949152541,7.598516949152541,7.598516949152541,7.598516949152541,7.598516949152541,7.598516949152541,7.598516949152541,7.598516949152541,7.598516949152541,7.5985169491525415,7.598516949152541,7.598516949152541,7.5985169491525415,7.5985169491525415,7.598516949152541,7.598516949152541,7.598516949152541,Europe,7.598516949152541,7.598516949152541,7.598516949152541,4.5,6230.0,617.0,2999.0,9.9,18/03/2020,Full,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,3,3,7,7,7,14,14,14,18,26,35,48,67,85,115,136,148,177,201,219,241,259,285,329,354,384,430,483,555,570,599,617
Norway,Norway,5156450.0,60.472,8.4689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,6,7,7,7,7,10,12,14,14,19,23,25,32,39,44,50,59,62,71,76,89,101,NOR,-9.25,-8.74,-5.49,-1.14,4.78,9.53,11.64,10.49,6.42,1.64,-3.76,-7.07,0.75,0.0,0.0,17.04922216,65.40173947,14.55491954,49.52463113,High income,4963000.0,26.0,73.0,92.3,25.3,97.3,75.0,3.4,47.8,23.0,49.9,$380.0 ,1.8,1.6,"$71,831",4.2,1.9,36.7,7.598516949152541,Europe,25.0,25.1,24.8,4.2,113896.0,5863.0,21219.0,5.1,12/03/2020,Full,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,15,19,25,32,56,87,108,147,176,205,400,598,702,996,1090,1221,1333,1463,1550,1746,1914,2118,2385,2621,2863,3084,3369,3755,4015,4284,4445,4641,4863,5147,5370,5550,5687,5865,6086,6086
Oman,Oman,4089076.0,21.0,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,OMN,19.92,20.78,23.4,26.72,29.47,30.05,28.69,27.61,27.45,26.25,23.83,21.29,25.45,24.0,0.0,2.392786956,75.36070706,15.6041454,34.01408352,High income,1018000.0,88.0,61.0,53.8,32.5,16.1,65.0,1.5,0.0,12.0,47.4,$186.6 ,-0.3,2.7,"$45,157",3.3,1.6,44.2,99.0,Asia,22.9,19.5,30.8,1.8,0.0,7.598516949152541,0.0,7.598516949152541,29/03/2020,Partial,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,4,6,6,6,12,15,16,16,16,16,16,18,18,18,19,19,22,22,24,39,48,48,52,55,66,84,99,109,131,152,167,179,192,210,231,252,277,298,331,371,419
Pakistan,Pakistan,188410000.0,30.3753,69.3451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,5,6,7,8,9,11,12,14,21,26,27,34,40,41,47,53,57,61,PAK,8.67,10.67,16.01,21.59,25.85,28.98,28.66,27.62,25.28,20.86,15.25,10.33,19.98,0.0,0.0,4.312774311,60.41741109,275.2893187,48.53807472,Lower middle income,1161000.0,131.0,55.0,30.6,87.6,49.2,55.0,10.1,30.0,30.0,20.3,"$1,057.0 ",5.3,4.3,"$5,358",4,4.1,67.2,86.0,Asia,7.8,5.5,10.1,0.6,42159.0,4079.0,199.0,10.4,26/03/2020,Full,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,4,4,5,5,5,6,6,6,6,16,19,20,28,31,53,136,236,299,454,501,730,776,875,972,1063,1201,1373,1495,1597,1717,1938,2118,2421,2686,2818,3157,3766,4035,4263
Panama,Panama,3713312.0,8.538,-80.7821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,3,6,6,8,8,9,14,17,24,30,30,32,37,41,46,54,55,59,PAN,24.18,24.53,25.44,25.7,25.56,24.85,25.12,24.71,24.34,24.3,23.96,23.99,24.72,0.0,0.0,8.10473108,64.83296460000001,56.18607748,49.90538365,High income,1473000.0,50.0,67.2,34.1,85.3,91.3,75.0,5.4,25.0,25.0,22.2,$103.9 ,5.4,5.8,"$25,351",4.5,0.9,38.2,99.0,North America,22.5,17.6,27.5,2.2,7333.0,1317.0,1756.0,18.0,25/03/2020,Full,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,11,27,36,43,55,69,86,109,137,200,313,345,345,443,558,674,786,901,989,1181,1181,1317,1475,1673,1801,1988,2100,2249
Papua New Guinea,Papua New Guinea,7398500.0,-6.315,143.9555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PNG,25.47,25.39,25.35,25.28,25.15,24.5,24.06,24.27,24.75,25.25,25.56,25.6,25.05,0.0,0.0,3.445269251,60.73879635,19.00436338,48.96272787,Lower middle income,158000.0,101.0,58.4,37.2,89.1,75.2,25.0,2.0,42.0,30.0,19.1,$30.3 ,2.5,5.8,"$3,675",2.7,5.2,32.6,69.0,Island,19.4,15.2,23.7,0.0,0.0,7.598516949152541,0.0,7.598516949152541,Unknown,Unknown,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
Paraguay,Paraguay,6893727.0,-23.4425,-58.4438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,PRY,27.74,27.08,25.84,23.1,20.4,18.34,18.57,20.3,22.3,24.7,26.09,27.3,23.48,0.0,0.0,6.4302150089999985,64.12927939,17.50835892,49.15161135,Upper middle income,524000.0,85.0,61.8,25.5,78.9,96.3,75.0,4.2,10.0,10.0,26.5,$68.3 ,4.3,6.0,"$9,826",4.6,3.6,25.6,91.0,South America,19.0,16.1,21.9,1.3,0.0,7.598516949152541,0.0,7.598516949152541,15/03/2020,Partial,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,5,6,6,6,8,9,11,11,13,18,22,22,27,37,41,52,56,59,64,65,69,77,92,96,104,113,115,119
Peru,Peru,30814175.0,-9.19,-75.0152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,7,9,9,11,16,18,24,30,38,55,61,73,83,92,107,121,PER,20.09,20.09,19.99,19.78,19.21,18.37,18.05,18.73,19.29,19.75,20.08,20.04,19.46,0.0,0.0,8.088392792,66.12100436,24.99160625,50.33775549,Upper middle income,2598000.0,45.0,67.8,31.8,86.1,88.5,75.0,1.8,30.0,28.0,21.5,$424.4 ,2.5,3.6,"$13,334",3.6,2.8,25.5,81.0,South America,19.1,14.7,23.5,1.5,12669.0,852.0,386.0,6.7,10/03/2020,Full,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,11,11,15,28,38,43,86,117,145,234,234,318,363,395,416,480,580,635,671,852,950,1065,1323,1414,1595,1746,2281,2561,2954,4342
Philippines,Philippines (the),104900000.0,13.0,122.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,8,11,12,12,19,17,18,19,25,33,35,38,45,54,68,71,78,88,96,107,136,144,152,163,177,182,PHL,24.06,24.31,25.13,26.15,26.55,26.02,25.6,25.52,25.56,25.44,25.07,24.52,25.33,0.0,0.0,5.122568768,63.91439103,357.6883053,49.74165739,Lower middle income,3917000.0,70.0,63.8,30.9,88.7,97.1,60.0,3.4,35.0,30.0,19.4,$875.6 ,6.7,6.6,"$8,315",2.4,3.2,37.8,7.598516949152541,Asia,6.0,5.0,7.0,1.0,0.0,7.598516949152541,0.0,7.598516949152541,Unknown,Unknown,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,6,10,20,33,49,52,64,111,140,142,187,202,217,230,307,380,462,552,636,707,803,1075,1418,1546,2084,2311,2633,3018,3094,3246,3660,3764,3870
Poland,Poland,38496000.0,51.9194,19.1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,4,5,5,5,5,5,7,8,10,14,16,16,18,22,31,33,43,57,71,79,94,107,129,159,POL,-2.82,-1.38,2.65,7.41,12.98,15.95,17.52,17.18,13.33,8.77,3.42,-0.58,7.87,0.0,0.0,17.51781676,67.42990642,124.0358862,51.53070738,High income,13350000.0,46.0,67.8,49.8,48.8,86.4,80.0,2.0,32.0,19.0,41.3,"$1,121.0 ",4.6,3.2,"$29,521",4.9,2.0,51.4,92.0,Europe,25.6,25.4,25.7,6.5,99284.0,5000.0,2586.0,5.0,12/03/2020,Full,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,11,16,22,31,49,68,103,119,177,238,251,355,425,536,634,749,901,1051,1221,1389,1638,1862,2055,2311,2554,2946,3383,3627,4102,4413,4848,5205
Portugal,Portugal,10477800.0,39.3999,-8.2245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,12,14,23,33,43,60,76,100,119,140,160,187,209,246,266,295,311,345,380,PRT,9.05,9.82,11.33,12.96,15.7,19.09,21.72,21.87,20.12,16.43,12.11,9.46,14.97,0.0,0.0,21.95385754,64.58823464,112.2394535,52.71196171,High income,7264000.0,62.0,65.3,59.5,35.6,69.8,70.0,2.0,48.0,23.0,46.3,$313.4 ,2.7,1.2,"$30,417",8.9,1.6,125.6,7.598516949152541,Europe,23.2,22.1,24.2,3.4,131127.0,13141.0,12760.0,10.0,18/03/2020,Full,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,8,13,20,30,30,41,59,59,112,169,245,331,448,448,785,1020,1280,1600,2060,2362,2995,3544,4268,5170,5962,6408,7443,8251,9034,9886,10524,11278,11730,12442,13141
Qatar,Qatar,2269672.0,25.3548,51.1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,3,3,4,4,6,6,QAT,17.27,18.31,21.78,26.09,31.12,33.88,34.85,34.5,32.43,29.12,24.34,19.31,26.92,19.0,0.0,1.370070339,85.08916548,239.5931955,24.49528738,High income,2056700.0,28.0,72.6,77.4,56.8,94.0,60.0,3.4,0.0,0.0,37.9,$340.6 ,2.1,3.3,"$124,529",0.1,0.4,54.0,99.0,Asia,33.9,31.9,41.8,1.2,0.0,7.598516949152541,0.0,7.598516949152541,11/03/2020,Full,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,7,8,8,8,8,15,18,24,262,262,320,337,401,439,439,452,460,470,481,494,501,526,537,549,562,590,634,693,781,835,949,1075,1325,1604,1832,2057,2210
Romania,Romania,19942642.0,45.9432,24.9668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,17,23,26,37,43,65,82,92,115,133,146,151,176,197,220,ROU,-3.73,-1.37,3.4,9.39,14.41,17.55,19.19,18.81,15.18,9.73,4.14,-0.97,8.81,0.0,0.0,18.33870139,66.12674365,84.63984701,51.34374306,Upper middle income,7611000.0,42.0,68.6,39.8,69.0,89.3,70.0,2.0,10.0,16.0,32.1,$481.5 ,7.0,4.5,"$24,508",4.9,1.3,36.9,96.0,Europe,24.5,24.9,24.2,6.1,43578.0,4417.0,2246.0,10.1,25/03/2020,Full,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,4,6,9,9,15,15,25,45,49,89,123,131,158,184,260,277,308,367,433,576,794,906,1029,1292,1452,1815,2109,2245,2460,2738,3183,3613,3864,4057,4417,4761
